Latitude,Longitude,Altitude,Speed,Bearing
45.383932,7.676048,1050.583895474425,50.03286,227.60338
45.383623,7.675577,1051.304961763129,50.09498,227.52599
45.383308,7.675114,1052.0523514069018,49.87786,226.57729
45.382985,7.674639,1052.6808291063608,50.243427,226.75526
45.382612,7.674188,1053.4226124349,50.243427,227.46796
45.382262,7.673699,1055.4354085591776,50.528362,226.54613
45.381906,7.673211,1056.515508470105,50.93116,225.70073
45.381538,7.672714,1057.7941989241103,50.93116,226.5712
45.381174,7.672224,1058.5853442263194,50.99754,224.6099
45.380793,7.671739,1059.1938347520936,50.99754,225.5879
45.380448,7.671247,1059.7534534403042,51.157116,225.09744
45.380107,7.670769,1060.2131491387106,51.331665,224.85289
45.379772,7.670299,1061.3953816694698,51.387146,224.73112
45.379443,7.669838,1062.5517487485706,51.434242,224.67043
45.379111,7.669376,1063.336624955327,51.623848,224.64008
45.378778,7.668922,1064.3342765268603,51.61062,224.62497
45.378446,7.668465,1065.9302547197954,51.54459,224.28325
45.378117,7.668013,1066.0878775006074,51.54459,224.61743
45.377779,7.667554,1067.4179912478635,51.68546,224.61366
45.377445,7.667082,1068.1936493125615,51.763363,224.61177
45.377113,7.666605,1068.7459129003541,51.863266,224.61082
45.376774,7.666136,1069.9411682770328,51.954098,224.61037
45.376430,7.665674,1071.6580993260209,52.014973,224.61012
45.376077,7.665224,1072.7617972210378,52.101563,224.01624
45.375723,7.664771,1073.7585863886134,52.241764,223.71959
45.375364,7.664309,1074.952206762169,52.512005,223.57135
45.374999,7.663841,1075.922737641851,52.90522,223.49736
45.374622,7.663384,1075.215014923639,53.256737,222.83865
45.374237,7.662908,1073.5346445744024,54.437275,222.50873
45.373842,7.662433,1071.9124751399827,55.124805,222.34619
45.373444,7.661958,1070.9227935264464,55.40418,222.26634
45.373049,7.661477,1069.6519469263465,55.412903,222.22694
45.372656,7.660992,1068.754320618005,55.435463,222.20738
45.372270,7.660512,1067.7717192435987,55.330193,222.19765
45.371894,7.660024,1067.3157010133366,55.259727,222.74396
45.371514,7.659525,1067.9244832669688,55.192627,223.01717
45.371136,7.659026,1069.0075110649825,54.976845,223.98985
45.370777,7.658531,1070.3648488090023,53.620026,224.33948
45.370418,7.658037,1071.9760538144315,53.59942,224.41718
45.370063,7.657557,1073.400225524636,53.52814,224.22473
45.369711,7.657086,1075.06714221063,53.314632,223.7015
45.369342,7.656631,1078.004685954018,53.07767,222.67863
45.368978,7.656185,1080.0291470778436,53.07767,223.4743
45.368632,7.655703,1082.7567411777502,53.232937,223.07672
45.368275,7.655226,1084.0640159046002,53.460434,222.87732
45.367909,7.654759,1084.0223470458732,53.74636,222.77762
45.367545,7.654293,1083.273560679142,53.8431,222.728
45.367183,7.653828,1082.7558407773115,53.86844,222.70328
45.366814,7.653363,1081.9337234742436,54.171165,222.69092
45.366444,7.652893,1080.770882982123,54.60166,222.68474
45.366073,7.652437,1080.7022860776387,54.37099,222.1642
45.365699,7.651982,1080.5702835481175,54.314823,221.90434
45.365321,7.651524,1079.8427513385166,54.849087,221.77376
45.364934,7.651054,1079.0561367230782,56.08736,221.70822
45.364546,7.650588,1080.1011170623751,56.714287,221.67593
45.364143,7.650136,1083.131506881356,57.07996,221.66003
45.363732,7.649700,1086.4506883622826,57.01356,221.6522
45.363331,7.649261,1089.1664416825988,56.732918,221.64832
45.362936,7.648821,1091.5289304757205,56.3679,221.64638
45.362571,7.648386,1093.8702809687056,54.065422,223.25273
45.362216,7.647923,1096.7130162148826,53.525055,224.78362
45.361812,7.647536,1100.274638193306,53.525055,223.58824
45.361442,7.647106,1104.0532865078867,53.33395,224.38423
45.361071,7.646671,1107.2204455524732,53.33395,224.17998
45.360733,7.646180,1108.4804020838392,53.520176,225.37993
45.360397,7.645673,1108.8891364935512,54.29832,225.98724
45.360055,7.645153,1108.8273734083082,55.338223,226.29117
45.359704,7.644629,1108.7479958858269,56.446022,226.44179
45.359334,7.644115,1108.2233061118318,57.227013,225.70139
45.358958,7.643597,1107.5863616350164,57.80814,225.33752
45.358580,7.643080,1106.4688380845564,57.851734,225.1589
45.358201,7.642564,1105.50501073749,57.77687,225.07053
45.357786,7.642071,1104.3482437570412,59.122013,223.36523
45.357361,7.641570,1103.1659569062126,59.769646,222.52417
45.356932,7.641071,1102.1890663863933,59.85392,222.11089
45.356502,7.640572,1101.8869024097546,59.868614,221.9063
45.356078,7.640076,1101.8848996502545,59.780663,221.8046
45.355654,7.639583,1101.7277052576812,59.757694,221.75385
45.355233,7.639087,1102.2972692931105,59.77125,221.72849
45.354814,7.638590,1103.2961769511057,59.78441,221.71579
45.354394,7.638094,1104.4706885684632,59.821968,221.70946
45.353974,7.637600,1105.5499435451293,59.862732,221.70628
45.353558,7.637107,1106.6113970598851,59.82624,221.70471
45.353135,7.636625,1107.4891788382324,59.84008,221.16476
45.352712,7.636141,1107.9535167469899,59.890606,220.89471
45.352289,7.635655,1107.7595421041979,59.943176,220.75974
45.351867,7.635171,1107.810221149314,59.944954,220.6923
45.351428,7.634693,1108.182662134293,60.67837,220.04611
45.350990,7.634190,1107.9615922758317,61.882294,220.23627
45.350546,7.633688,1107.527296778056,62.619102,220.33005
45.350108,7.633182,1107.5735669869807,63.061058,221.20464
45.349674,7.632702,1108.3204295120177,61.674946,221.60924
45.349251,7.632222,1109.7472609677548,60.518208,222.75616
45.348847,7.631730,1111.2929359760044,59.745968,223.20563
45.348434,7.631263,1112.9947501661236,59.745968,222.51611
45.348048,7.630780,1114.640029783509,58.726498,224.18665
45.347696,7.630266,1116.8533045875672,58.420406,225.56227
45.347330,7.629771,1119.4529561405004,57.766262,223.68306
45.346964,7.629268,1121.0670688710206,57.326756,223.5083
45.346592,7.628758,1122.2696166759188,57.3084,223.92024
45.346228,7.628250,1122.4834082335228,56.64936,224.51968
45.345886,7.627730,1122.9904855501431,56.103786,225.32971
45.345551,7.627222,1123.518626974364,55.18185,226.2268
45.345231,7.626700,1124.196691419294,55.18185,224.91754
45.344894,7.626197,1126.4590988063437,55.4673,225.12285
45.344555,7.625693,1129.849362095868,55.030396,225.57164
45.344219,7.625191,1133.5620687740336,54.71921,226.18634
45.343890,7.624700,1138.026132222782,54.414925,225.97382
45.343576,7.624191,1139.955276714531,53.6745,226.75024
45.343263,7.623695,1140.879620685499,53.381905,226.24408
45.342961,7.623196,1140.948164509915,53.381905,226.38226
45.342627,7.622712,1140.4579200407225,53.552,226.56584
45.342282,7.622234,1140.2090943121548,53.513073,226.20428
45.341937,7.621764,1141.0609417164474,53.652126,225.67734
45.341602,7.621309,1143.3394658670666,53.85564,225.65613
45.341275,7.620850,1146.4076142044694,54.21224,225.52689
45.340943,7.620387,1149.4456045092409,54.25305,225.5218
45.340606,7.619924,1152.5138463530081,54.155376,225.71577
45.340267,7.619453,1155.5172058723265,54.402275,225.46451
45.339925,7.619004,1158.5979826920857,54.402275,225.69246
45.339572,7.618557,1162.3444628773882,54.054504,224.75531
45.339221,7.618097,1165.3830809176957,53.886646,226.20502
45.338859,7.617643,1167.0836765077902,53.886646,225.68114
45.338514,7.617162,1167.878922186766,53.660995,225.67924
45.338175,7.616669,1168.1109408774878,53.458607,226.817
45.337844,7.616166,1167.93112420593,53.12643,228.20558
45.337516,7.615669,1167.3856822756034,52.855774,228.97827
45.337186,7.615168,1166.794897205299,52.630028,228.803
45.336856,7.614673,1166.0606754200348,52.256744,227.34935
45.336523,7.614191,1164.6796415755427,52.66074,226.97824
45.336186,7.613708,1163.3662235308707,52.66074,227.52893
45.335874,7.613192,1163.3202841184616,52.92838,228.1955
45.335552,7.612672,1163.6746817084372,53.00833,228.23431
45.335224,7.612170,1163.8332915570081,52.77643,227.9162
45.334881,7.611691,1164.5413380912723,52.77643,228.1955
45.334564,7.611180,1166.0505132653664,52.673107,228.1955
45.334252,7.610671,1167.4888588424774,52.676044,228.1955
45.333943,7.610158,1168.2895223713244,52.85921,228.03928
45.333640,7.609635,1168.9056612560141,52.85921,228.1955
45.333328,7.609112,1169.5444727086083,53.61449,228.1955
45.333002,7.608607,1170.7075967998862,53.631104,227.6279
45.332674,7.608101,1171.9821938399612,53.568222,227.34598
45.332349,7.607595,1172.5817480993828,53.217716,227.20578
45.332027,7.607093,1172.7806457478814,53.0165,227.13556
45.331704,7.606602,1173.710166768796,52.61666,227.1004
45.331378,7.606118,1174.8669019531276,52.21121,227.08276
45.331053,7.605632,1176.022056727615,52.168747,227.07385
45.330741,7.605136,1177.1866970466433,52.06242,228.24129
45.330438,7.604649,1177.9901504886475,51.610737,227.98006
45.330142,7.604163,1179.7939377776254,51.197758,229.0133
45.329873,7.603656,1182.029373415532,51.197758,228.09308
45.329589,7.603174,1183.755307097534,51.011253,228.41438
45.329301,7.602696,1185.3238548633399,50.873165,228.96548
45.329022,7.602204,1188.2345946221433,50.58112,229.35257
45.328693,7.601768,1189.5298861465985,50.58112,228.77542
45.328343,7.601299,1190.4385653383329,53.19517,223.1088
45.327980,7.600843,1189.9992241293528,53.19517,225.87755
45.327624,7.600374,1190.6844586053776,52.92053,221.9193
45.327231,7.599904,1192.8499494530388,53.39823,220.99371
45.326847,7.599431,1194.6002405092368,53.348583,221.24973
45.326429,7.598963,1196.794162490833,53.542187,220.46483
45.326017,7.598498,1199.7298567569576,53.920826,220.0322
45.325617,7.598041,1202.2038356348291,53.72444,219.8315
45.325223,7.597563,1205.5278780305948,53.684345,219.62929
45.324824,7.597103,1209.211857100592,52.97409,219.60611
45.324418,7.596662,1212.4911069581633,52.791904,219.36284
45.324020,7.596242,1215.2073532508211,52.48022,217.49104
45.323619,7.595859,1217.1525902495755,51.613136,214.0737
45.323215,7.595469,1217.8066275114409,51.613136,216.42517
45.322835,7.595059,1217.0975415030925,51.229836,216.72144
45.322456,7.594654,1216.643513004529,51.371956,216.87173
45.322075,7.594254,1215.8549846480096,51.28807,216.3013
45.321680,7.593856,1214.744257174704,51.28807,216.94717
45.321281,7.593454,1213.8636799135006,52.439438,216.98544
45.320881,7.593045,1213.164032758823,52.870743,217.00436
45.320479,7.592635,1212.5908234456226,53.16773,217.01373
45.320075,7.592235,1211.9870285102975,53.1671,216.49385
45.319673,7.591843,1211.33047185471,52.96427,216.23581
45.319279,7.591456,1211.142289255265,52.68135,216.10712
45.318890,7.591078,1211.5430700745667,52.443047,216.78343
45.318491,7.590707,1212.599040624278,51.97984,216.7166
45.318085,7.590348,1213.003385777783,51.458733,216.70724
45.317655,7.590021,1213.4735693303803,51.458733,215.99419
45.317256,7.589645,1213.8956138590333,51.16328,218.26193
45.316887,7.589242,1214.9998200161326,50.90425,219.64743
45.316530,7.588832,1216.9073327526205,50.780457,220.34633
45.316183,7.588408,1218.4690167648428,50.780457,219.00926
45.315861,7.587970,1219.7831145872997,50.20231,222.33553
45.315537,7.587532,1221.0405509883453,49.867367,222.5357
45.315227,7.587068,1222.227852714802,49.867367,221.49164
45.314923,7.586604,1222.873464368355,49.213474,221.90933
45.314613,7.586157,1223.7690582834246,49.24274,222.12143
45.314299,7.585718,1225.861423760763,49.060265,222.22803
45.313984,7.585281,1228.1648610660736,49.203743,222.28174
45.313668,7.584831,1230.1669382502046,49.50123,222.81223
45.313351,7.584374,1231.4862935266628,49.811867,223.07724
45.313042,7.583905,1232.975334199784,49.991684,223.74228
45.312736,7.583434,1234.9891514387318,50.10064,224.07315
45.312431,7.582955,1237.4313281735685,50.18851,224.23796
45.312143,7.582454,1240.3471801528162,50.081688,226.28827
45.311854,7.581944,1243.1259631744692,49.56735,226.71767
45.311567,7.581417,1246.1437221796111,49.198246,227.67955
45.311278,7.580893,1248.815113713605,48.865578,227.58177
45.311014,7.580345,1251.126236756976,48.865578,227.19691
45.310725,7.579832,1250.6548083230905,49.86795,227.43991
45.310435,7.579313,1250.6861571735442,49.588886,229.02016
45.310176,7.578794,1250.0787370609655,49.588886,228.23055
45.309657,7.577809,1251.7959046287788,47.592743,229.69249
45.309391,7.577279,1252.9926668514245,48.419098,230.2426
45.309114,7.576722,1255.0274561609026,49.106197,230.51788
45.308840,7.576167,1256.9313345535459,49.269455,230.65385
45.308564,7.575617,1258.948574051102,49.42438,230.72133
45.308285,7.575057,1260.9311969909506,49.628113,230.7549
45.308011,7.574479,1262.3681151901005,49.85255,231.43567
45.307735,7.573903,1263.7219674638225,50.030396,231.77441
45.307454,7.573339,1266.0845198124673,50.192875,231.94302
45.307164,7.572792,1268.307442706215,50.353806,232.02702
45.306871,7.572253,1270.4764351896993,50.446712,232.06883
45.306577,7.571717,1272.4907463692512,50.638096,232.08969
45.306273,7.571190,1274.6961844720076,50.76128,231.47493
45.305966,7.570652,1276.700020558255,51.06242,231.16794
45.305661,7.570117,1279.2379860148628,51.194168,231.01524
45.305354,7.569590,1281.632808717694,51.28731,230.93922
45.305050,7.569069,1284.343930611913,51.271587,230.90138
45.304747,7.568548,1287.4279362364093,51.29068,230.88248
45.304445,7.568027,1290.0205086834815,51.377476,230.87303
45.304144,7.567505,1292.1826018651689,51.411777,230.86832
45.303843,7.566985,1293.8633319230357,51.457966,230.86597
45.303542,7.566463,1295.0528314007256,51.47192,230.86479
45.303241,7.565942,1295.9569885549347,51.487785,230.86421
45.302943,7.565417,1297.1644340835967,51.529392,230.8639
45.302646,7.564885,1298.527761688933,51.577354,230.86377
45.302355,7.564360,1300.580075516809,51.397438,230.8637
45.302069,7.563844,1302.7121451805494,51.167816,230.86365
45.301779,7.563323,1305.3096138203023,51.864113,230.86363
45.301485,7.562799,1307.3798554676698,52.471817,230.86363
45.301188,7.562275,1309.6221147171832,52.720146,230.86362
45.300895,7.561748,1311.7849057712674,52.91493,230.86362
45.300602,7.561197,1314.2379300062971,53.555084,231.9897
45.300334,7.560617,1315.6382268525315,53.555084,231.43149
45.300043,7.560076,1316.6804949895131,53.141064,231.71071
45.299746,7.559545,1317.6679483326966,53.056644,231.85011
45.299446,7.559014,1318.8509938144784,52.986794,231.91985
45.299148,7.558485,1319.7074649117312,53.074646,231.95479
45.298851,7.557955,1320.4142531271057,53.142612,231.97226
45.298550,7.557426,1321.3208243559377,53.196262,231.98099
45.298243,7.556893,1322.243567355804,53.3991,231.98535
45.297936,7.556356,1323.5104005093126,53.56966,231.98753
45.297628,7.555824,1325.0545781511512,53.57238,231.98862
45.297309,7.555322,1326.4935659338726,53.381554,230.778
45.296966,7.554846,1327.1103015230065,53.381554,231.38396
45.296650,7.554362,1326.8697680647088,51.88793,230.48637
45.296346,7.553869,1327.3648936189593,51.711777,230.02837
45.296052,7.553366,1328.0051044888232,51.56015,229.79659
45.295761,7.552850,1329.1375686469748,51.790844,229.67938
45.295465,7.552326,1330.1881049479803,52.18585,229.6205
45.295165,7.551796,1330.7097084494692,52.721706,229.59105
45.294861,7.551268,1331.130761499692,52.92364,229.57645
45.294554,7.550740,1331.5969895618919,53.127125,229.5692
45.294244,7.550217,1332.4658968436163,53.176926,229.5656
45.293932,7.549693,1333.8539650620091,53.244568,229.5638
45.293619,7.549169,1335.6322384635573,53.343422,229.5629
45.293305,7.548641,1337.4966951800145,53.3696,229.56245
45.292992,7.548110,1339.0869627208444,53.363667,229.56223
45.292678,7.547579,1340.629496689573,53.424355,229.56212
45.292359,7.547034,1342.8048983444035,53.753326,229.56206
45.292037,7.546482,1344.2278953047096,53.909332,229.56203
45.291716,7.545933,1344.8059182607822,53.928497,229.56203
45.291390,7.545381,1344.47087463532,54.070477,229.56201
45.291067,7.544836,1344.3041860856881,54.106377,229.56201
45.290743,7.544301,1344.7957384063034,54.082027,229.56201
45.290419,7.543770,1346.0311252825902,54.0903,229.56201
45.290093,7.543240,1346.9819303285117,54.13343,229.56201
45.289771,7.542728,1348.0298979358822,53.92958,230.32428
45.289462,7.542230,1348.9729711296236,53.830177,229.93462
45.289163,7.541738,1349.7148778734,53.71947,230.15065
45.288863,7.541261,1349.3865786423676,53.71947,229.56201
45.288559,7.540769,1348.7226647737984,53.178196,229.56201
45.288241,7.540245,1347.7707773780578,53.904106,229.56201
45.287922,7.539695,1346.5009323432703,54.537197,229.49767
45.287611,7.539124,1346.249564616762,54.88236,230.82906
45.287298,7.538541,1346.8172622493203,54.88236,230.19997
45.287008,7.537958,1348.1917586686843,53.957096,231.31142
45.286718,7.537377,1349.2695901168463,54.19868,231.87262
45.286428,7.536797,1350.04910279447,54.427776,232.71208
45.286133,7.536225,1350.4272116561935,54.59148,233.13118
45.285836,7.535655,1350.6263819301244,54.676033,233.34007
45.285534,7.535083,1350.8469455747431,54.966427,233.44447
45.285231,7.534509,1351.0005492215987,55.321175,233.49657
45.284929,7.533934,1351.0562479205842,55.3728,233.52242
45.284630,7.533356,1351.2129495088107,55.38578,233.53528
45.284333,7.532778,1351.4569928342028,55.35118,233.5417
45.284036,7.532209,1351.7274275252798,55.13688,233.5449
45.283705,7.531658,1352.1297426716094,56.094055,232.18483
45.283369,7.531100,1352.805344905699,56.611736,231.5095
45.283036,7.530541,1353.745978774808,56.602676,231.1762
45.282704,7.529975,1355.2535559948274,56.620068,231.01057
45.282379,7.529409,1356.2495501648953,56.75815,230.92793
45.282054,7.528847,1357.5771480685282,56.765778,230.88676
45.281731,7.528287,1358.9163296859965,56.63973,230.86624
45.281410,7.527727,1360.8278290287358,56.502377,230.85599
45.281092,7.527169,1362.7974170264763,56.348564,230.85085
45.280779,7.526613,1364.6225948853037,56.087387,231.32535
45.280471,7.526059,1366.1503606050605,55.943703,231.55025
45.280184,7.525484,1367.4336023431292,55.943703,230.84698
45.279883,7.524928,1368.7802536331692,55.424103,231.87376
45.279591,7.524361,1369.3958508709443,55.424103,231.35721
45.279300,7.523806,1369.4267146811546,55.541637,231.61496
45.279007,7.523251,1370.4011569143481,55.558693,231.74425
45.278722,7.522691,1371.8097017586447,55.311638,231.73007
45.278432,7.522139,1373.0390588243442,54.815807,231.69757
45.278132,7.521592,1374.5638137070632,54.55614,231.46463
45.277825,7.521051,1377.497718060605,54.472878,231.31364
45.277517,7.520514,1380.5959746135372,54.183834,231.43375
45.277198,7.519992,1383.595235176038,54.183834,231.86963
45.276891,7.519460,1385.311676499502,53.915955,231.19217
45.276599,7.518925,1386.8715491152175,53.915955,231.87167
45.276319,7.518409,1389.2974723573318,53.039608,231.87271
45.276040,7.517899,1391.2642178143924,52.100163,231.87323
45.275760,7.517393,1392.5510568980678,51.323715,231.87349
45.275479,7.516894,1392.7906378424411,50.85426,231.87363
45.275189,7.516393,1392.9246895174933,51.0566,231.87369
45.274894,7.515893,1393.7484749332461,51.286217,231.87372
45.274596,7.515386,1395.0438705806062,51.464733,231.87373
45.274299,7.514883,1396.1316452518695,51.710873,231.87375
45.274004,7.514371,1396.976631044973,52.0908,231.87375
45.273706,7.513855,1397.4118459409751,52.273422,231.87375
45.273382,7.513334,1397.773040682866,53.32662,230.9331
45.273064,7.512812,1398.018727280089,53.47036,230.47066
45.272747,7.512285,1398.8356982071844,53.610607,230.24171
45.272433,7.511755,1400.2372473220732,53.915817,230.12778
45.272119,7.511223,1401.1978935502955,54.040123,230.0712
45.271810,7.510691,1401.5535383698173,54.06117,230.04308
45.271497,7.510152,1401.9458606921824,54.233177,230.02904
45.271179,7.509611,1402.0626142862516,54.280094,230.02203
45.270857,7.509057,1402.4212384443183,55.54642,230.01851
45.270529,7.508503,1402.5161386270095,55.79363,230.01677
45.270188,7.507949,1402.809656585428,56.005527,230.01591
45.269843,7.507392,1402.6284854363485,56.11936,230.01549
45.269500,7.506838,1402.085087961876,56.106087,230.01527
45.269157,7.506287,1401.558719644697,56.139862,230.01517
45.268809,7.505746,1401.0661484779848,56.18318,229.47906
45.268460,7.505211,1400.946474355408,56.085087,229.21164
45.268112,7.504682,1401.122461573657,56.046833,229.0779
45.267764,7.504158,1401.5504050188836,55.93329,229.01105
45.267406,7.503652,1402.3425520473727,55.811474,228.17133
45.267044,7.503150,1403.0659629249872,55.831947,227.75027
45.266660,7.502673,1403.951961589069,56.01473,226.38513
45.265881,7.501714,1406.3179268691983,56.791214,223.77501
45.265465,7.501255,1407.220192102743,57.176018,222.48737
45.251081,7.503311,1401.507904810173,53.419632,180.48248
45.250600,7.503393,1401.1565259222016,53.7213,180.2211
45.250100,7.503466,1400.4917084375245,54.24274,180.09074
45.249603,7.503569,1400.503188845191,53.94142,177.90327
45.249104,7.503714,1400.863551091807,53.94142,178.99608
45.248601,7.503801,1401.154165871221,54.644665,178.44585
45.248108,7.503883,1400.4756963081231,55.15569,178.17235
45.247613,7.503952,1399.289184429272,54.998386,178.03746
45.247113,7.504061,1399.316763961593,55.021732,174.69485
45.246616,7.504236,1399.0477559794708,55.021732,176.36359
45.246116,7.504327,1398.6377615769848,55.29398,176.03784
45.245618,7.504395,1398.1348284172482,55.495323,175.87552
45.245122,7.504450,1397.2211843529903,55.539223,175.79475
45.244622,7.504498,1396.4385381889838,55.943428,176.36479
45.244112,7.504530,1394.910307518421,56.41969,177.17229
45.243599,7.504542,1393.9567196857815,56.76473,178.1689
45.243086,7.504553,1393.5240922021471,56.83392,178.66278
45.242571,7.504560,1394.082617878132,56.822712,178.90826
45.242056,7.504566,1395.0045544156765,56.808346,179.03065
45.241543,7.504570,1395.63639645937,56.718025,179.09172
45.241034,7.504577,1395.8606119647654,56.43399,179.12221
45.240529,7.504581,1395.4797047176996,56.154198,179.13747
45.240024,7.504583,1394.832084873948,56.02933,179.14513
45.239521,7.504583,1394.4939135546158,55.95183,179.14899
45.239018,7.504582,1393.3784729524575,55.940845,179.15091
45.238515,7.504582,1392.0028862939148,56.1205,179.15189
45.238014,7.504566,1390.916141191018,56.369194,179.74896
45.237514,7.504551,1390.3192873750652,56.411797,180.04642
45.237014,7.504534,1390.102453277336,56.527332,180.1949
45.236512,7.504515,1389.6297839977083,56.514694,180.26892
45.236005,7.504496,1388.8084252523568,56.607243,180.30592
45.235494,7.504480,1387.663486030285,56.724865,180.3244
45.234995,7.504460,1386.4093609076135,55.378254,180.37782
45.234516,7.504442,1386.205040048344,53.776176,180.639
45.234035,7.504432,1386.6893614740195,54.365234,179.90016
45.233563,7.504400,1387.3232701760915,54.365234,180.34282
45.233094,7.504374,1388.0114059927498,54.09811,180.22949
45.232625,7.504349,1388.217096256141,54.09811,180.34282
45.232152,7.504352,1387.8084674005322,53.909252,180.07404
45.231676,7.504358,1388.655642182785,53.597614,179.8564
45.231199,7.504355,1390.8429690505618,53.397873,179.76868
45.230728,7.504366,1393.309605981193,53.397873,180.34282
45.230254,7.504383,1396.1063861341986,53.214336,179.74019
45.229769,7.504398,1397.6306995490681,53.390312,179.43666
45.229277,7.504413,1397.8671302382995,53.57953,179.28458
45.228779,7.504438,1397.5872759753302,53.995003,179.20844
45.228279,7.504461,1396.6981977149094,54.402664,179.17049
45.227777,7.504481,1395.8354390471382,54.67047,179.15164
45.227274,7.504496,1395.045424980974,54.949043,179.14227
45.226773,7.504525,1394.113809298804,54.863907,178.40826
45.226267,7.504558,1393.9835025011407,55.098274,178.04149
45.225760,7.504589,1393.7273178256362,55.24476,177.8587
45.225249,7.504642,1393.102773635766,55.487312,177.05849
45.224731,7.504701,1392.0661647153456,55.87659,176.65915
45.224212,7.504786,1390.1598970714765,56.004433,175.5862
45.223682,7.504868,1388.4830336694629,56.98141,175.04813
45.223152,7.504950,1386.7891291660376,57.18042,174.78291
45.222624,7.505030,1385.292359373705,57.25196,174.65161
45.222094,7.505105,1382.9127130810302,57.399426,174.58629
45.221558,7.505175,1380.3222445117424,57.79561,174.55368
45.221016,7.505228,1378.2041986291933,58.257168,175.14043
45.220470,7.505280,1375.9566213371418,58.6315,175.43187
45.219925,7.505333,1373.708234153805,58.69177,175.57625
45.219379,7.505390,1371.7210314108577,58.603287,175.648
45.218835,7.505449,1370.2162563558,58.44706,175.68375
45.218282,7.505492,1369.056196401219,58.801582,176.94922
45.217711,7.505551,1367.1424203097354,58.801582,176.31815
45.217156,7.505618,1364.932000490452,58.51769,176.63335
45.216602,7.505665,1362.356016249929,58.934902,176.79176
45.216051,7.505707,1360.7650634442537,59.26414,176.87082
45.215501,7.505742,1359.9118028910866,59.572296,176.9102
45.214951,7.505771,1359.0581273074658,59.59896,176.92976
45.214400,7.505807,1357.8724773975496,59.852955,176.93951
45.213841,7.505847,1356.2755205997205,60.448288,176.9444
45.213279,7.505882,1354.6273368282828,60.69366,176.94682
45.212711,7.505916,1353.7056360137024,60.837093,176.94803
45.212148,7.505945,1352.7044089188162,60.79707,176.94862
45.211589,7.505973,1351.2896162644436,60.708317,176.94891
45.211034,7.505998,1348.891044705003,60.55325,176.94907
45.210486,7.506027,1345.3177125078387,60.417046,176.94914
45.209947,7.506051,1341.3689982561853,60.157482,176.94917
45.209415,7.506101,1338.3759347918538,59.89541,174.67879
45.208889,7.506145,1336.2468957206227,59.601585,174.57564
